performance_id,campaign_id,date,impressions,clicks,likes,comments,shares,conversions,revenue_generated
PERF_00318,CMP_352,2022-02-02,143513,2015.0,20937,3250,1779,304.0,45555.0
PERF_00319,CMP_788,2023-07-14,66072,5440.0,4370,642,102,330.0,210514.0
PERF_00320,CMP_863,2024-06-23,113841,2465.0,3736,311,297,285.0,302589.0
PERF_00321,CMP_900,2022-08-02,117858,6028.0,9452,1436,711,77.0,13877.0
PERF_00322,CMP_704,2024-12-24,28406,1207.0,3967,249,343,373.0,0.0
PERF_00323,CMP_317,2022-06-30,90932,5463.0,4264,522,247,224.0,238212.0
PERF_00324,CMP_473,2022-06-09,18609,800.0,2332,156,205,331.0,0.0
PERF_00325,CMP_776,2022-08-13,195114,7186.0,8327,616,539,490.0,419253.0
PERF_00326,CMP_658,2025-03-12,166087,5030.0,17150,1969,383,314.0,236706.0
PERF_00327,CMP_376,2023-05-29,113604,5995.0,12679,1025,1016,414.0,303696.0
PERF_00328,CMP_658,2025-02-21,141742,4332.0,8841,1048,362,441.0,336076.0
PERF_00329,CMP_732,2024-02-23,157492,8307.0,11186,750,538,234.0,427633.0
PERF_00330,CMP_433,2024-12-05,186070,18247.0,25943,3593,1913,160.0,0.0
PERF_00331,CMP_755,2023-09-27,31657,953.0,3486,441,186,70.0,222794.0
PERF_00332,CMP_093,2024-12-15,128577,10273.0,14162,2078,1416,284.0,152432.0
PERF_00333,CMP_054,2022-12-31,50046,2232.0,3935,228,191,4.0,103303.0
PERF_00334,CMP_965,2024-04-26,148215,9722.0,12501,1908,665,430.0,88688.0
PERF_00335,CMP_944,2025-02-28,149215,1998.0,17747,1664,745,275.0,410332.0
PERF_00336,CMP_909,2023-10-06,149281,13685.0,17849,2364,518,58.0,285744.0
PERF_00337,CMP_844,2024-09-03,143093,14379.0,3635,573,231,217.0,0.0
PERF_00338,CMP_042,2023-11-28,172356,15968.0,10117,2022,566,178.0,
PERF_00339,CMP_391,2024-04-11,31772,3028.0,1614,276,108,179.0,320952.0
PERF_00340,CMP_368,2024-07-19,113241,3199.0,4314,349,157,30.0,280068.0
PERF_00341,CMP_506,2022-06-04,157462,10906.0,9774,1520,421,136.0,270701.0
PERF_00342,CMP_913,2022-11-30,25962,646.0,3050,340,75,141.0,67525.0
PERF_00343,CMP_437,2022-07-21,35784,1340.0,4025,701,325,346.0,75538.0
PERF_00344,CMP_166,2023-05-13,166780,6597.0,12316,1450,870,450.0,212209.0
PERF_00345,CMP_672,2023-08-16,197556,8021.0,27998,2949,2688,167.0,456557.0
PERF_00346,CMP_319,2025-04-18,193079,3908.0,28262,4104,2141,435.0,0.0
PERF_00347,CMP_244,2022-12-11,105258,3574.0,7984,652,331,424.0,287948.0
PERF_00348,CMP_391,2024-04-19,35234,2546.0,2927,297,218,24.0,0.0
PERF_00349,CMP_763,2022-05-10,5268,124.0,692,80,13,490.0,362020.0
PERF_00350,CMP_439,2023-01-11,35580,3808.0,2107,381,189,47.0,132276.0
PERF_00351,CMP_540,2022-10-03,98476,8182.0,10276,593,719,371.0,123758.0
PERF_00352,CMP_917,2023-03-26,172831,3462.0,5595,458,146,303.0,357506.0
PERF_00353,CMP_146,2023-10-03,3434,37.0,222,15,19,355.0,0.0
PERF_00354,CMP_441,2024-11-21,61017,3181.0,7016,458,316,451.0,201656.0
PERF_00355,CMP_028,2023-04-18,169185,20170.0,6525,845,134,332.0,185123.0
PERF_00356,CMP_699,2025-03-27,56851,4496.0,2255,252,168,440.0,471072.0
PERF_00357,CMP_419,2022-01-04,37703,3497.0,3643,392,353,161.0,130911.0
PERF_00358,CMP_488,2022-08-14,169983,3275.0,15628,2187,1072,398.0,15063.0
PERF_00359,CMP_155,2022-11-04,54856,3672.0,4730,767,206,27.0,417168.0
PERF_00360,CMP_999,2024-11-28,130731,6856.0,6711,977,172,455.0,190319.0
PERF_00361,CMP_351,2022-03-26,35598,1870.0,4594,519,292,88.0,404894.0
PERF_00362,CMP_938,2022-02-06,5375,,117,9,10,485.0,266609.0
PERF_00363,CMP_788,2023-08-06,165776,14652.0,19847,2253,1035,327.0,323986.0
PERF_00364,CMP_121,2023-12-23,73736,1415.0,2232,419,218,79.0,
PERF_00365,CMP_402,2024-09-23,167276,15716.0,17476,2559,783,223.0,444793.0
PERF_00366,CMP_710,2024-07-08,16179,596.0,2268,152,156,28.0,389861.0
PERF_00367,CMP_887,2024-01-01,32311,368.0,1222,63,72,177.0,411510.0
PERF_00368,CMP_742,2025-01-16,189944,7316.0,12981,2108,1166,375.0,405451.0
PERF_00369,CMP_662,2022-01-14,88821,8773.0,4916,292,378,295.0,261124.0
PERF_00370,CMP_240,2023-08-28,134898,6692.0,11459,1547,566,130.0,469854.0
PERF_00371,CMP_077,2023-12-15,177716,15906.0,8831,1115,207,441.0,
PERF_00372,CMP_338,2024-11-21,124670,6238.0,17407,1337,1685,18.0,480171.0
PERF_00373,CMP_862,2022-09-26,195161,16028.0,9599,837,895,163.0,41835.0
PERF_00374,CMP_800,2023-11-12,98729,2284.0,10616,614,401,264.0,211200.0
PERF_00375,CMP_208,2024-06-23,122921,12939.0,14819,1431,398,233.0,0.0
PERF_00376,CMP_768,2022-02-25,77439,5577.0,4608,660,263,302.0,406071.0
PERF_00377,CMP_333,2024-07-16,193010,21047.0,22941,1990,470,209.0,0.0
PERF_00378,CMP_502,2024-04-06,91812,7340.0,10113,520,473,388.0,446123.0
PERF_00379,CMP_253,2022-12-09,191635,8398.0,8944,1766,479,492.0,0.0
PERF_00380,CMP_049,2022-04-10,187555,7648.0,4821,408,422,211.0,196293.0
PERF_00381,CMP_655,2022-01-29,197057,3810.0,6389,447,546,38.0,33654.0
PERF_00382,CMP_174,2025-02-24,174655,20271.0,8869,790,400,410.0,437155.0
PERF_00383,CMP_066,2024-08-04,84376,5045.0,4249,813,131,394.0,82479.0
PERF_00384,CMP_867,2025-03-15,44089,,2681,182,130,394.0,162642.0
PERF_00385,CMP_625,2024-07-11,70470,7312.0,2237,382,99,360.0,22144.0
PERF_00386,CMP_967,2025-02-03,86929,2287.0,9775,1908,505,25.0,
PERF_00387,CMP_179,2024-02-25,9147,1049.0,1199,159,76,48.0,422473.0
PERF_00388,CMP_407,2022-09-21,32838,371.0,4201,829,127,421.0,360811.0
PERF_00389,CMP_872,2023-08-28,153652,11442.0,21398,1310,2134,101.0,233485.0
PERF_00390,CMP_368,2024-06-17,25111,2751.0,3209,320,75,236.0,0.0
PERF_00391,CMP_837,2023-09-26,114549,11499.0,8173,444,610,88.0,477213.0
PERF_00392,CMP_220,2024-05-30,73084,2980.0,9855,543,685,125.0,262562.0
PERF_00393,CMP_475,2024-02-18,145359,9113.0,4564,490,244,329.0,276678.0
PERF_00394,CMP_216,2022-10-03,166348,19853.0,15083,798,763,365.0,286484.0
PERF_00395,CMP_896,2022-02-23,91186,10066.0,7779,842,267,163.0,16363.0
PERF_00396,CMP_060,2023-11-09,16359,1618.0,1330,137,88,119.0,53499.0
PERF_00397,CMP_329,2022-05-08,173193,6326.0,15479,2611,1222,391.0,116034.0
PERF_00398,CMP_386,2023-07-27,102822,5041.0,13274,2346,452,303.0,387979.0
PERF_00399,CMP_707,2024-11-30,95052,10506.0,2249,348,215,288.0,0.0
PERF_00400,CMP_676,2023-06-05,130034,9054.0,5568,310,136,308.0,277010.0
PERF_00401,CMP_837,2023-09-14,1179,54.0,117,20,5,90.0,443648.0
PERF_00402,CMP_942,2022-07-05,16612,206.0,1599,299,131,433.0,192307.0
PERF_00403,CMP_868,2022-10-27,98934,,10494,1447,492,165.0,0.0
PERF_00404,CMP_938,2022-02-12,192981,22068.0,23724,4604,1706,89.0,295637.0
PERF_00405,CMP_073,2024-09-28,161880,15632.0,7935,1097,270,157.0,155411.0
PERF_00406,CMP_280,2023-10-31,47585,4290.0,6820,1311,350,394.0,
PERF_00407,CMP_915,2024-02-12,158912,7151.0,19887,2818,1415,53.0,74737.0
PERF_00408,CMP_833,2022-04-27,196387,3644.0,12781,1251,906,493.0,0.0
PERF_00409,CMP_564,2022-05-30,176642,,23893,2795,984,127.0,184753.0
PERF_00410,CMP_269,2023-05-27,29320,2616.0,769,88,41,85.0,259516.0
PERF_00411,CMP_341,2023-12-25,93073,,3088,376,275,333.0,119270.0
PERF_00412,CMP_044,2022-10-19,119302,2160.0,15503,1460,705,487.0,0.0
PERF_00413,CMP_278,2024-11-13,45592,4909.0,1865,114,177,500.0,0.0
PERF_00414,CMP_020,2023-09-08,161863,17522.0,18061,2071,1305,310.0,83367.0
PERF_00415,CMP_803,2024-02-22,27544,1278.0,4039,449,259,473.0,140075.0
PERF_00416,CMP_789,2024-03-30,74799,,2428,264,155,251.0,190178.0
PERF_00417,CMP_420,2023-12-05,113094,2221.0,14374,2066,839,49.0,0.0
PERF_00418,CMP_941,2023-07-28,168297,7085.0,5158,910,230,203.0,470173.0
PERF_00419,CMP_583,2022-09-03,24890,2006.0,1751,184,88,95.0,139042.0
PERF_00420,CMP_230,2023-10-15,122912,4790.0,15833,2131,508,,45935.0
PERF_00421,CMP_031,2024-07-13,91122,9011.0,6726,1099,256,31.0,430080.0
PERF_00422,CMP_053,2022-10-04,110741,12870.0,12106,2305,796,120.0,42395.0
PERF_00423,CMP_038,2025-02-09,188250,2601.0,17744,2262,1166,317.0,0.0
PERF_00424,CMP_251,2023-12-13,46319,5298.0,1932,158,68,21.0,359154.0
PERF_00425,CMP_370,2024-04-17,53931,6455.0,5476,958,222,466.0,424280.0
PERF_00426,CMP_879,2023-12-12,23813,1254.0,1706,168,71,234.0,7482.0
PERF_00427,CMP_072,2025-03-12,155029,10461.0,11556,1296,368,301.0,493647.0
PERF_00428,CMP_570,2022-12-17,28691,2062.0,950,88,59,,139483.0
PERF_00429,CMP_654,2023-09-22,172648,10948.0,17120,952,719,,357942.0
PERF_00430,CMP_079,2023-12-01,106308,1516.0,14420,1438,562,381.0,141815.0
PERF_00431,CMP_898,2024-10-24,6303,297.0,776,74,67,439.0,52494.0
PERF_00432,CMP_452,2024-05-12,36228,1559.0,4227,702,193,373.0,339456.0
PERF_00433,CMP_278,2024-11-09,50266,2945.0,6974,774,409,264.0,431449.0
PERF_00434,CMP_552,2024-11-14,136074,13207.0,3882,607,202,399.0,462023.0
PERF_00435,CMP_739,2022-06-22,8588,250.0,1148,91,28,16.0,482312.0
PERF_00436,CMP_491,2023-09-19,185715,5924.0,12607,1508,652,472.0,0.0
PERF_00437,CMP_089,2023-02-14,64422,3283.0,6263,479,561,300.0,181485.0
PERF_00438,CMP_920,2025-01-30,68806,6356.0,7537,699,383,83.0,409855.0
PERF_00439,CMP_342,2024-10-28,59025,4793.0,6380,576,336,10.0,403429.0
PERF_00440,CMP_692,2025-01-06,3332,207.0,123,9,10,114.0,423096.0
PERF_00441,CMP_178,2022-05-27,187840,21859.0,19452,2209,974,178.0,115404.0
PERF_00442,CMP_903,2022-11-12,80205,6776.0,10198,1117,287,261.0,443123.0
PERF_00443,CMP_111,2022-09-14,99102,7111.0,9631,889,719,246.0,0.0
PERF_00444,CMP_870,2025-01-26,168928,7731.0,9459,1403,909,333.0,79606.0
PERF_00445,CMP_748,2023-01-25,63993,6973.0,7980,1359,542,338.0,74363.0
PERF_00446,CMP_874,2022-06-29,7672,629.0,1148,102,61,198.0,306672.0
PERF_00447,CMP_825,2022-05-31,50785,2424.0,5725,875,406,243.0,353252.0
PERF_00448,CMP_551,2022-08-17,133989,5764.0,5640,838,364,150.0,0.0
PERF_00449,CMP_312,2022-09-03,195227,7506.0,24419,4015,846,348.0,344112.0
PERF_00450,CMP_169,2023-10-31,59262,2908.0,6918,664,574,169.0,308007.0
PERF_00451,CMP_147,2023-03-21,122572,12702.0,9949,1790,663,483.0,248579.0
PERF_00452,CMP_538,2023-01-29,132197,3064.0,14342,1856,760,445.0,73018.0
PERF_00453,CMP_461,2023-06-23,90828,4996.0,8539,1588,483,161.0,95558.0
PERF_00454,CMP_618,2024-01-24,22184,1411.0,2263,173,160,2.0,110776.0
PERF_00455,CMP_879,2023-12-18,152068,14308.0,12719,2092,343,314.0,226134.0
PERF_00456,CMP_269,2023-05-29,113466,13183.0,7923,440,284,191.0,468668.0
PERF_00457,CMP_174,2025-02-17,199403,20270.0,8928,1352,626,127.0,460792.0
PERF_00458,CMP_239,2024-03-24,82813,2002.0,5785,800,192,421.0,0.0
PERF_00459,CMP_469,2024-09-26,120518,10854.0,11753,1183,1069,68.0,473584.0
PERF_00460,CMP_505,2022-07-11,95175,8804.0,3943,733,334,9.0,382245.0
PERF_00461,CMP_669,2025-02-27,56362,5114.0,5447,410,268,333.0,197708.0
PERF_00462,CMP_879,2023-12-24,141177,11088.0,13723,784,393,428.0,0.0
PERF_00463,CMP_095,2025-04-26,31353,1750.0,2176,287,126,78.0,360525.0
PERF_00464,CMP_706,2022-10-16,3439,148.0,364,54,15,310.0,220585.0
PERF_00465,CMP_809,2022-11-06,135108,12033.0,4770,320,135,101.0,408874.0
PERF_00466,CMP_627,2022-07-20,138139,16168.0,9190,1024,301,280.0,109891.0
PERF_00467,CMP_959,2024-03-29,87665,3138.0,1898,120,54,,79194.0
PERF_00468,CMP_591,2025-03-07,135140,2467.0,15414,2862,1102,233.0,156200.0
PERF_00469,CMP_654,2023-09-06,122707,1903.0,15425,2793,1360,184.0,164948.0
PERF_00470,CMP_651,2022-11-17,194603,4427.0,25427,4666,528,70.0,90397.0
PERF_00471,CMP_714,2025-03-15,94723,10267.0,13655,1232,1073,190.0,
PERF_00472,CMP_453,2024-12-14,106061,5730.0,8415,1475,632,244.0,341182.0
PERF_00473,CMP_606,2023-02-04,30637,752.0,3505,691,306,53.0,310723.0
PERF_00474,CMP_208,2024-08-15,150145,12705.0,6540,699,318,14.0,462347.0
PERF_00475,CMP_704,2024-12-13,127636,14198.0,4426,494,104,133.0,7480.0
PERF_00476,CMP_788,2023-09-06,195936,14387.0,18310,3601,1347,173.0,361836.0
PERF_00477,CMP_014,2025-01-06,25967,1496.0,2972,363,217,328.0,440894.0
PERF_00478,CMP_713,2023-12-06,147366,15934.0,14689,760,1391,258.0,447625.0
PERF_00479,CMP_414,2024-02-06,44359,808.0,3722,320,363,25.0,289618.0
PERF_00480,CMP_633,2023-02-19,106716,10658.0,3227,376,212,45.0,235392.0
PERF_00481,CMP_192,2023-06-18,32118,3785.0,3753,197,196,18.0,1088.0
PERF_00482,CMP_699,2025-03-29,24827,2410.0,3605,524,328,287.0,353045.0
PERF_00483,CMP_717,2022-10-12,90352,4514.0,2444,203,137,286.0,315547.0
PERF_00484,CMP_678,2023-02-09,188867,15541.0,21354,1432,1724,113.0,0.0
PERF_00485,CMP_959,2024-03-13,167110,19399.0,9685,1242,737,23.0,259171.0
PERF_00486,CMP_936,2022-07-28,188919,,13828,1218,493,61.0,206990.0
PERF_00487,CMP_957,2022-12-13,120811,12165.0,5409,544,435,23.0,440073.0
PERF_00488,CMP_057,2023-05-15,155353,3659.0,21116,2504,1417,,0.0
PERF_00489,CMP_140,2023-10-14,2137,146.0,56,10,4,247.0,410511.0
PERF_00490,CMP_736,2024-11-07,182355,13428.0,20964,1451,1069,307.0,169738.0
PERF_00491,CMP_088,2025-05-02,101837,5708.0,10099,1554,402,203.0,155231.0
PERF_00492,CMP_427,2022-04-22,35962,906.0,3536,646,215,431.0,452258.0
PERF_00493,CMP_550,2024-09-18,187613,17082.0,17253,1425,634,365.0,182033.0
PERF_00494,CMP_002,2022-11-23,177258,4359.0,19915,3908,681,277.0,170020.0
PERF_00495,CMP_919,2022-02-01,31252,2927.0,2909,399,277,363.0,393098.0
PERF_00496,CMP_719,2022-11-21,75954,8090.0,5689,295,162,195.0,0.0
PERF_00497,CMP_228,2023-05-12,15838,506.0,1861,137,79,128.0,0.0
PERF_00498,CMP_533,2023-01-13,182035,17526.0,8468,1110,412,231.0,0.0
PERF_00499,CMP_561,2024-08-07,194853,13991.0,9578,1408,489,261.0,419812.0
PERF_00500,CMP_323,2024-08-05,76402,6587.0,1994,213,106,403.0,164920.0
PERF_00501,CMP_332,2025-01-25,15103,172.0,795,113,65,445.0,119252.0
PERF_00502,CMP_801,2024-01-15,185714,16352.0,12592,1740,995,100.0,
PERF_00503,CMP_528,2023-10-11,118654,3502.0,12903,1007,437,263.0,0.0
PERF_00504,CMP_209,2024-03-06,113330,4612.0,6159,456,540,2.0,373081.0
PERF_00505,CMP_355,2022-02-21,11470,308.0,710,40,67,315.0,158891.0
PERF_00506,CMP_060,2023-12-06,151123,10656.0,4454,695,276,489.0,36744.0
PERF_00507,CMP_892,2023-09-10,133419,3673.0,12087,1335,579,452.0,175002.0
PERF_00508,CMP_214,2023-10-16,95580,4042.0,13719,1958,795,287.0,341420.0
PERF_00509,CMP_146,2023-09-05,31073,2597.0,2421,449,167,318.0,21907.0
PERF_00510,CMP_679,2023-05-18,85131,4422.0,10514,704,426,370.0,478802.0
PERF_00511,CMP_140,2023-10-17,99293,6610.0,8552,1052,373,333.0,270428.0
PERF_00512,CMP_138,2023-11-09,26154,743.0,3774,493,77,33.0,331046.0
PERF_00513,CMP_941,2023-08-03,180674,10237.0,6054,791,461,499.0,229189.0
PERF_00514,CMP_840,2024-09-01,19905,1834.0,795,94,36,44.0,
PERF_00515,CMP_038,2025-01-26,67036,4785.0,6351,534,258,198.0,213047.0
PERF_00516,CMP_770,2023-05-26,83943,995.0,9026,1175,643,316.0,0.0
PERF_00517,CMP_668,2024-04-15,184732,19084.0,12284,1540,530,351.0,46353.0
PERF_00518,CMP_922,2022-04-17,115734,6013.0,14683,802,477,112.0,0.0
PERF_00519,CMP_824,2022-11-25,144058,6114.0,14755,1397,1342,494.0,383376.0
PERF_00520,CMP_035,2024-12-12,98813,11394.0,2119,383,66,21.0,0.0
PERF_00521,CMP_288,2024-09-06,104306,,14926,1428,1192,462.0,112011.0
PERF_00522,CMP_550,2024-09-24,170327,17656.0,6560,509,454,129.0,96083.0
PERF_00523,CMP_160,2022-11-16,149712,15532.0,19564,3714,1947,236.0,39348.0
PERF_00524,CMP_704,2024-12-18,177078,3082.0,5802,921,342,169.0,352952.0
PERF_00525,CMP_478,2023-05-05,62481,1312.0,6281,1162,285,230.0,346727.0
PERF_00526,CMP_427,2022-04-04,182785,13573.0,17094,1789,774,219.0,165214.0
PERF_00527,CMP_453,2024-12-31,59071,5218.0,6102,558,297,347.0,
PERF_00528,CMP_857,2022-09-01,122332,7216.0,14767,1817,423,330.0,442341.0
PERF_00529,CMP_732,2024-02-21,37700,4073.0,1716,274,120,372.0,0.0
PERF_00530,CMP_782,2023-04-13,133953,10646.0,16830,2302,1372,108.0,290194.0
PERF_00531,CMP_358,2024-06-18,143467,15542.0,12934,1915,412,200.0,405826.0
PERF_00532,CMP_104,2023-09-17,193211,20149.0,7226,904,196,186.0,348434.0
PERF_00533,CMP_974,2024-09-03,161965,13808.0,19182,1362,627,289.0,346722.0
PERF_00534,CMP_246,2024-07-19,193916,17553.0,27554,1544,2229,118.0,0.0
PERF_00535,CMP_275,2024-05-17,62346,917.0,2922,543,142,240.0,463187.0
PERF_00536,CMP_295,2023-05-11,11460,1350.0,712,110,43,424.0,389974.0
PERF_00537,CMP_355,2022-03-07,152684,10669.0,6504,962,320,334.0,41809.0
PERF_00538,CMP_878,2024-05-28,66951,3441.0,9235,1177,445,444.0,416580.0
PERF_00539,CMP_665,2023-04-20,159390,1709.0,21464,2489,824,263.0,111895.0
PERF_00540,CMP_197,2024-04-09,49996,1365.0,4912,847,358,212.0,378621.0
PERF_00541,CMP_751,2024-03-31,127226,,10467,1450,751,210.0,0.0
PERF_00542,CMP_930,2024-08-12,34524,2523.0,1413,204,32,293.0,0.0
PERF_00543,CMP_974,2024-08-25,68701,7658.0,5988,663,584,326.0,0.0
PERF_00544,CMP_209,2024-04-19,191834,15882.0,10905,685,609,241.0,90426.0
PERF_00545,CMP_213,2025-01-11,108680,8269.0,13400,2319,462,337.0,88934.0
PERF_00546,CMP_306,2022-02-04,119874,9064.0,3470,370,106,8.0,451673.0
PERF_00547,CMP_687,2024-09-24,180402,10134.0,7115,458,413,314.0,461195.0
PERF_00548,CMP_704,2024-12-12,25429,1603.0,939,131,80,459.0,356760.0
PERF_00549,CMP_112,2023-01-12,137850,,18434,2850,1001,480.0,414954.0
PERF_00550,CMP_340,2025-03-27,92886,6947.0,10810,1775,818,50.0,134440.0
PERF_00551,CMP_103,2023-09-20,61951,6821.0,1914,267,121,131.0,372798.0
PERF_00552,CMP_016,2022-10-11,152515,10291.0,13355,1419,486,,190933.0
PERF_00553,CMP_461,2023-06-20,41574,2364.0,3995,356,251,289.0,145473.0
PERF_00554,CMP_206,2023-03-12,198911,6445.0,18254,2439,626,286.0,134052.0
PERF_00555,CMP_999,2024-12-07,152427,7298.0,17028,2730,1505,337.0,0.0
PERF_00556,CMP_181,2023-10-31,118072,11351.0,16931,1101,1027,402.0,289660.0
PERF_00557,CMP_617,2022-02-19,183729,15672.0,4917,532,348,411.0,0.0
PERF_00558,CMP_722,2022-05-31,124645,13940.0,9547,569,360,40.0,380843.0
PERF_00559,CMP_168,2022-08-20,106026,8220.0,9301,1457,630,484.0,92892.0
PERF_00560,CMP_119,2023-09-25,130595,7611.0,6036,896,508,,412020.0
PERF_00561,CMP_198,2022-06-25,134837,8998.0,6757,509,154,122.0,83546.0
PERF_00562,CMP_352,2022-01-22,73335,7022.0,4833,528,323,265.0,0.0
PERF_00563,CMP_227,2025-02-05,24636,1735.0,2818,377,187,177.0,145969.0
PERF_00564,CMP_632,2022-02-19,159954,18544.0,12655,1399,257,89.0,56818.0
PERF_00565,CMP_746,2023-03-14,19975,1305.0,1282,86,78,131.0,427323.0
PERF_00566,CMP_010,2024-03-08,151704,5691.0,11766,1253,690,124.0,407637.0
PERF_00567,CMP_718,2022-04-08,179675,10902.0,17300,935,506,34.0,414482.0
PERF_00568,CMP_250,2022-06-29,178448,15548.0,22131,2475,1067,274.0,0.0
PERF_00569,CMP_063,2023-11-16,66079,2749.0,4748,770,224,283.0,250852.0
PERF_00570,CMP_666,2024-12-01,93677,3188.0,8860,685,706,476.0,262619.0
PERF_00571,CMP_662,2022-04-15,53341,1911.0,2745,246,105,427.0,325322.0
PERF_00572,CMP_400,2023-08-17,41893,4008.0,1490,92,143,252.0,401684.0
PERF_00573,CMP_074,2023-09-29,12079,1247.0,824,80,75,451.0,456485.0
PERF_00574,CMP_230,2023-09-24,129661,3904.0,15475,1960,802,384.0,29389.0
PERF_00575,CMP_396,2022-02-05,111933,7008.0,10107,1267,520,351.0,240702.0
PERF_00576,CMP_899,2024-09-29,184040,12331.0,11232,575,830,194.0,171622.0
PERF_00577,CMP_722,2022-06-07,161636,16939.0,7165,640,297,490.0,192849.0
PERF_00578,CMP_659,2025-04-21,131749,7461.0,9812,1597,482,205.0,95313.0
PERF_00579,CMP_096,2023-02-13,35377,4164.0,3862,664,299,411.0,227607.0
PERF_00580,CMP_856,2023-11-28,52396,1364.0,7581,549,640,90.0,71501.0
PERF_00581,CMP_322,2023-09-14,166321,11122.0,18906,3172,831,287.0,26013.0
PERF_00582,CMP_221,2024-10-31,26945,2316.0,749,128,43,322.0,0.0
PERF_00583,CMP_963,2025-06-23,88728,3422.0,5930,792,502,,0.0
PERF_00584,CMP_286,2024-09-07,93036,9806.0,13509,1078,892,332.0,410106.0
PERF_00585,CMP_295,2023-06-11,94089,4305.0,8125,1350,453,40.0,151220.0
PERF_00586,CMP_518,2023-04-12,166599,19196.0,22136,3233,2087,215.0,300702.0
PERF_00587,CMP_343,2024-11-17,19702,368.0,1274,123,92,363.0,338979.0
PERF_00588,CMP_760,2023-11-10,72106,7761.0,8762,1671,699,266.0,218049.0
PERF_00589,CMP_895,2023-06-17,49204,5115.0,1783,151,71,380.0,42976.0
PERF_00590,CMP_830,2023-09-25,44754,,1451,276,83,27.0,0.0
PERF_00591,CMP_977,2024-10-14,138358,13026.0,4264,381,138,335.0,205391.0
PERF_00592,CMP_061,2024-07-01,61124,2274.0,3480,501,106,429.0,19431.0
PERF_00593,CMP_087,2023-06-30,94543,9893.0,5887,714,576,276.0,288595.0
PERF_00594,CMP_778,2023-10-15,36419,4248.0,4031,308,273,323.0,460954.0
PERF_00595,CMP_097,2023-09-13,138221,11109.0,12355,2302,723,116.0,232662.0
PERF_00596,CMP_708,2025-02-17,96887,5361.0,3899,201,241,388.0,181294.0
PERF_00597,CMP_619,2023-04-16,123997,8538.0,13566,1679,1091,153.0,0.0
PERF_00598,CMP_385,2022-09-20,77787,5886.0,9612,1271,337,451.0,207963.0
PERF_00599,CMP_777,2024-11-22,43800,3882.0,4554,793,171,40.0,126599.0
PERF_00600,CMP_881,2024-03-25,161750,15986.0,17631,1634,1400,414.0,99566.0
PERF_00601,CMP_432,2023-05-11,18947,569.0,1092,158,75,139.0,258947.0
PERF_00602,CMP_658,2025-02-27,85054,,2249,292,78,52.0,66556.0
PERF_00603,CMP_701,2024-03-10,191606,2088.0,6078,317,227,215.0,420148.0
PERF_00604,CMP_070,2022-03-16,98359,6000.0,12086,1203,1057,,0.0
PERF_00605,CMP_283,2025-05-03,103871,1854.0,8425,664,735,418.0,7614.0
PERF_00606,CMP_263,2025-04-03,188349,7041.0,22650,2637,1789,17.0,386520.0
PERF_00607,CMP_229,2024-10-21,137613,11457.0,6481,702,627,479.0,330863.0
PERF_00608,CMP_899,2024-09-19,196225,22196.0,17212,1514,1223,101.0,28308.0
PERF_00609,CMP_129,2024-09-21,30603,1100.0,2339,122,195,299.0,0.0
PERF_00610,CMP_736,2024-11-27,64724,710.0,1647,275,95,305.0,405119.0
PERF_00611,CMP_981,2022-11-07,66201,1810.0,2110,301,199,388.0,32339.0
PERF_00612,CMP_164,2022-10-23,169971,4577.0,15250,1008,900,162.0,414433.0
PERF_00613,CMP_640,2022-02-03,199363,9610.0,27100,4335,588,193.0,71638.0
PERF_00614,CMP_587,2024-01-24,11351,719.0,872,82,66,97.0,286013.0
PERF_00615,CMP_125,2022-05-30,85850,7774.0,4789,836,446,283.0,279468.0
PERF_00616,CMP_537,2022-11-09,118803,5051.0,6443,676,129,326.0,385647.0
PERF_00617,CMP_981,2022-11-19,5907,461.0,397,56,18,32.0,283568.0
PERF_00618,CMP_354,2022-06-26,50773,3434.0,4299,570,296,165.0,169833.0
PERF_00619,CMP_196,2024-08-07,26233,1772.0,752,131,22,447.0,0.0
PERF_00620,CMP_857,2022-07-15,128236,3985.0,3095,452,158,250.0,368690.0
PERF_00621,CMP_941,2023-09-20,68092,1048.0,3315,522,69,471.0,
PERF_00622,CMP_219,2025-03-24,123698,12136.0,3450,461,327,212.0,417415.0
PERF_00623,CMP_292,2024-03-07,16283,1638.0,888,49,22,155.0,0.0
PERF_00624,CMP_643,2022-12-10,137179,2837.0,15675,2033,551,269.0,299858.0
PERF_00625,CMP_256,2025-05-02,47897,3421.0,4433,717,360,,241501.0
PERF_00626,CMP_059,2023-07-16,28289,801.0,1229,135,57,80.0,315528.0
PERF_00627,CMP_190,2022-09-05,93359,10201.0,8543,1704,748,211.0,226752.0
PERF_00628,CMP_207,2023-12-15,160491,5854.0,14593,1550,934,381.0,238189.0
PERF_00629,CMP_673,2024-11-13,105094,1053.0,2575,238,54,69.0,159251.0
PERF_00630,CMP_382,2024-09-15,79730,9430.0,3821,371,312,482.0,145681.0
PERF_00631,CMP_558,2023-10-20,135026,9613.0,18953,1387,436,182.0,139930.0
PERF_00632,CMP_630,2024-09-04,153608,5757.0,8189,778,537,291.0,385966.0
PERF_00633,CMP_459,2023-09-25,190682,8717.0,15774,1944,1449,359.0,476872.0
PERF_00634,CMP_424,2023-03-16,157036,,3903,668,197,399.0,0.0
PERF_00635,CMP_779,2024-01-12,92207,9845.0,7050,1336,208,394.0,343244.0
